name,latitude,longitude,country,population,id
Middelburg,51.5,3.61389,NL,46485,2750896
Merenwijk,52.17655,4.50885,NL,16500,2750939
Meppel,52.69583,6.19444,NL,30697,2750947
Medemblik,52.77167,5.10556,NL,41500,2751073
Maastricht,50.84833,5.68889,NL,122378,2751283
Maassluis,51.92333,4.25,NL,32780,2751285
Maarssen,52.13917,5.04167,NL,39675,2751316
Losser,52.26083,7.00417,NL,22431,2751424
Loon op Zand,51.6275,5.075,NL,23000,2751456
Lisse,52.26,4.55694,NL,22321,2751547
Lindenholt,51.8327,5.7934,NL,16121,2751582
Lichtenvoorde,51.98667,6.56667,NL,19590,2751651
Leusden,52.1325,5.43194,NL,29215,2751687
Lelystad,52.50833,5.475,NL,70741,2751738
Leiderdorp,52.15833,4.52917,NL,25966,2751771
Leiden,52.15833,4.49306,NL,119713,2751773
Leeuwarden,53.20139,5.80859,NL,91424,2751792
Leerdam,51.89333,5.09167,NL,20758,2751808
Leek,53.1625,6.37639,NL,19651,2751834
Krimpen aan den IJssel,51.91667,4.60278,NL,29017,2752264
Korrewegwijk,53.23235,6.56804,NL,16710,2752420
Kerkrade,50.86583,6.0625,NL,49777,2752923
Katwijk aan Zee,52.20333,4.39861,NL,20010,2753010
Kampen,52.555,5.91111,NL,48980,2753106
IJsselstein,52.02,5.04306,NL,33886,2753355
IJmuiden,52.4603,4.61048,NL,31925,2753376
Huizen,52.29917,5.24167,NL,41273,2753468
Hoorn,52.6425,5.05972,NL,68852,2753638
Hoogvliet,51.86333,4.3625,NL,34950,2753666
Hoogezand,53.16167,6.76111,NL,21480,2753706
Hoogeveen,52.7225,6.47639,NL,38754,2753719
Hoofddorp,52.3025,4.68889,NL,132734,2753801
Hoge Vucht,51.60794,4.7915,NL,16000,2753955
Hoensbroek,50.92387,5.92528,NL,25000,2753996
Hilversum,52.22333,5.17639,NL,83640,2754064
Hillegom,52.29083,4.58333,NL,18419,2754073
Hengelo,52.26583,6.79306,NL,102773,2754394
Hendrik-Ido-Ambacht,51.84417,4.63889,NL,21027,2754408
Helmond,51.48167,5.66111,NL,74740,2754447
Hellevoetsluis,51.83333,4.13333,NL,21927,2754454
Heiloo,52.60252,4.68815,NL,23464,2754516
Heerlen,50.88365,5.98154,NL,93084,2754652
Heerhugowaard,52.67144,4.84862,NL,47580,2754659
Heerenveen,52.95929,5.91854,NL,43094,2754669
Heemstede,52.34992,4.62301,NL,25562,2754692
Heemskerk,52.51108,4.67165,NL,39164,2754697
Harlingen,53.17477,5.42244,NL,16119,2754817
Harenkarspel,52.73416,4.77682,NL,15941,2754837
Harderwijk,52.34167,5.62083,NL,40516,2754848
Hardenberg,52.57583,6.61944,NL,57909,2754861
Haarlem,52.38084,4.63683,NL,147590,2755003
Haaksbergen,52.15667,6.73889,NL,24137,2755030
Groot IJsselmonde,51.88264,4.54937,NL,28120,2755123
Groningen,53.21917,6.56667,NL,233218,2755251
Groesbeek,51.77667,5.93611,NL,18741,2755272
Gouda,52.01667,4.70833,NL,71952,2755420
Gorinchem,51.83652,4.97243,NL,34736,2755434
Goirle,51.52083,5.06667,NL,22646,2755464
Goes,51.50417,3.88889,NL,36931,2755476
Gennep,51.69833,5.97361,NL,16642,2755584
Gemert,51.55583,5.69028,NL,15995,2755605
Geleen,50.97417,5.82917,NL,32790,2755616
Geldrop,51.42167,5.55972,NL,27900,2755619
Geldermalsen,51.88083,5.28889,NL,25734,2755633
Geertruidenberg,51.70167,4.85694,NL,20941,2755669
Epe,52.3475,5.98333,NL,33385,2756059
Enschede,52.21833,6.89583,NL,153655,2756071
Enkhuizen,52.70333,5.29167,NL,17365,2756077
Emmen,52.77917,6.90694,NL,57010,2756136
Emmeloord,52.71083,5.74861,NL,46409,2756139
Elst,51.91917,5.84167,NL,20488,2756161
Elburg,52.4475,5.84306,NL,21844,2756232
Eindhoven,51.44083,5.47778,NL,209620,2756253
Eibergen,52.1,6.64861,NL,16493,2756295
Eersel,51.3575,5.31806,NL,18185,2756342
Ede,52.03333,5.65833,NL,67670,2756429
Duiven,51.94667,6.01389,NL,25469,2756507
Dronten,52.525,5.71806,NL,28073,2756559
Driebergen-Rijsenburg,52.05333,5.28056,NL,18553,2756619
Drachten,53.11254,6.0989,NL,44537,2756644
Dordrecht,51.81,4.67361,NL,119260,2756669
Dongen,51.62667,4.93889,NL,25464,2756723
Doetinchem,51.965,6.28889,NL,49906,2756767
Diemen,52.33964,4.96256,NL,24361,2756888
Deventer,52.255,6.16389,NL,97331,2756987
Den Helder,52.95988,4.75933,NL,59569,2757220
De Meern,52.08167,5.03611,NL,22116,2757295
Delfzijl,53.33,6.91806,NL,28649,2757340
Delft,52.00667,4.35556,NL,95060,2757345
Dalfsen,52.51167,6.25694,NL,26575,2757850
Culemborg,51.955,5.22778,NL,26826,2757872
Cranendonck,51.30417,5.58889,NL,19966,2757890
Castricum,52.54833,4.66944,NL,35256,2757991
Capelle aan den IJssel,51.92917,4.57778,NL,65255,2758012
Bussum,52.27333,5.16111,NL,31334,2758064
Brunssum,50.94667,5.97083,NL,29254,2758174
Brummen,52.09,6.15556,NL,21344,2758177
Breda,51.58656,4.77596,NL,167673,2758401
Boxtel,51.59083,5.32917,NL,29511,2758460
Boskoop,52.075,4.65556,NL,15222,2758547
Borssele,51.42333,3.73472,NL,22285,2758587
Borne,52.30136,6.7482,NL,20550,2758598
Bodegraven,52.0825,4.75,NL,19395,2758765
Beverwijk,52.48333,4.65694,NL,37585,2758998
Beuningen,51.86083,5.76667,NL,25557,2759016
Best,51.5075,5.39028,NL,29074,2759040
Bergschenhoek,51.99,4.49861,NL,16579,2759113
Bergeijk,51.31917,5.35833,NL,18181,2759132
Bergen op Zoom,51.495,4.29167,NL,66256,2759145
Bergen,52.66917,4.70417,NL,29974,2759154
Benthuizen,52.0775,4.54444,NL,18959,2759178
Barneveld,52.14,5.58472,NL,28640,2759407
Barendrecht,51.85667,4.53472,NL,38672,2759426
Baarn,52.21167,5.2875,NL,24584,2759544
Assendelft,52.46833,4.74306,NL,24230,2759631
Assen,52.99667,6.5625,NL,62237,2759633
Arnhem,51.98,5.91111,NL,141674,2759661
Apeldoorn,52.21,5.96944,NL,136670,2759706
Amsterdam,52.37403,4.88969,NL,741636,2759794
Amstelveen,52.30083,4.86389,NL,79639,2759798
Amersfoort,52.155,5.3875,NL,139914,2759821
Alphen aan den Rijn,52.12917,4.65546,NL,70251,2759875
Almere Stad,52.37025,5.21413,NL,176432,2759879
Almelo,52.35667,6.6625,NL,72725,2759887
Alkmaar,52.63167,4.74861,NL,94853,2759899
Alblasserdam,51.86583,4.66111,NL,18348,2759915
Aalten,51.925,6.58056,NL,19141,2760123
Aalsmeer,52.25917,4.75972,NL,22991,2760134
Amsterdam-Zuidoost,52.3075,4.97222,NL,84811,6544881
Berkel en Rodenrijs,51.99313,4.47865,NL,20189,6929992
Ypenburg,52.04098,4.36981,NL,30000,6941548
