name,latitude,longitude,country,population,id
Sirdaryo,40.84361,68.66167,UZ,28800,1512770
Shovot,41.65817,60.29451,UZ,26950,1512790
Shofirkon Shahri,40.12,64.50139,UZ,26527,1512838
Salor,41.37222,69.38167,UZ,26494,1512934
Qo’shko’pir,41.53275,60.34698,UZ,16948,1512978
Qo‘qon,40.52861,70.9425,UZ,259700,1512979
Piskent,40.89722,69.35056,UZ,34900,1512986
Payshamba Shahri,40.01136,66.23113,UZ,24772,1513011
Parkent,41.29444,69.67639,UZ,60200,1513017
Pop,40.87361,71.10889,UZ,28000,1513023
Paxtakor Shahri,40.31181,67.95667,UZ,21384,1513038
Olmaliq,40.84472,69.59833,UZ,133400,1513064
Ohangaron,40.90639,69.63833,UZ,37784,1513072
Nurota,40.56139,65.68861,UZ,32300,1513087
Novyy Turtkul’,41.55,61.01667,UZ,48908,1513092
Navoiy,40.08444,65.37917,UZ,144158,1513131
Namangan,40.9983,71.67257,UZ,1010000,1513157
Marg‘ilon,40.47237,71.72463,UZ,242500,1513243
Manghit,42.11556,60.05972,UZ,33200,1513245
Asaka,40.64153,72.23868,UZ,56736,1513271
Quvasoy,40.29721,71.98026,UZ,32024,1513331
Qo‘rg‘ontepa,40.73192,72.76177,UZ,25861,1513364
Kirguli,40.43553,71.76721,UZ,20459,1513555
Qibray,41.38972,69.465,UZ,27750,1513567
Xonobod,40.8026,72.97499,UZ,44000,1513578
Xo‘jaobod,40.66886,72.56002,UZ,16889,1513600
Xiva,41.38555,60.36408,UZ,93400,1513604
Haqqulobod,40.91667,72.11667,UZ,26257,1513655
Kosonsoy,41.24944,71.54738,UZ,43684,1513714
Jizzax,40.12341,67.82842,UZ,179200,1513886
Iskandar,41.55389,69.70083,UZ,27636,1513900
Qorasuv,40.72782,72.88577,UZ,33000,1513953
Hazorasp,41.31944,61.07417,UZ,17643,1513957
Gurlan,41.84123,60.39268,UZ,27506,1513962
Guliston,40.48972,68.78417,UZ,90398,1513966
G’ijduvon Shahri,40.10223,64.68226,UZ,41070,1513983
G‘azalkent,41.55806,69.77083,UZ,21600,1513996
Gagarin Shahri,40.66473,68.16768,UZ,24856,1514011
Fergana,40.38421,71.78432,UZ,299200,1514019
Jalolquduq,40.68918,72.60931,UZ,24000,1514109
Do’stlik Shahri,40.52881,68.03153,UZ,16524,1514125
Druzhba,41.22222,61.30667,UZ,16800,1514140
Dardoq,40.81583,72.83166,UZ,26055,1514174
Chust,41.00329,71.23791,UZ,64966,1514192
Chirchiq,41.46889,69.58222,UZ,162800,1514210
Chinoz,40.93633,68.76128,UZ,23700,1514215
Chortoq,41.06924,71.82372,UZ,49844,1514258
Bo‘ka,40.81108,69.19417,UZ,19642,1514330
Beshariq,40.43583,70.61028,UZ,21984,1514382
Beruniy,41.69111,60.7525,UZ,66090,1514387
Bektemir,41.20972,69.33417,UZ,31400,1514396
Bekobod,40.22083,69.26972,UZ,96900,1514402
Angren,41.01667,70.14361,UZ,191300,1514581
Andijon,40.78206,72.34424,UZ,447800,1514588
Oltiariq,40.39194,71.47417,UZ,25543,1514615
Oyim,40.81955,72.74234,UZ,32750,1514716
Quva,40.52204,72.07292,UZ,33167,1526979
Sultonobod,40.76461,72.97647,UZ,20000,1538533
